,ride_id,rideable_type,started_at,ended_at,start_station_name,start_station_id,end_station_name,end_station_id,start_lat,start_lng,end_lat,end_lng,member_casual
519953,C036A1C82942D00C,electric_bike,2024-12-12 13:33:20.991,2024-12-12 13:41:41.504,E 102 St & Park Ave,7488.24,Adam Clayton Powell Blvd & W 118 St,,40.7904828,-73.95033068,40.8,-73.95,member
520321,B4D92E8C32264547,electric_bike,2024-12-12 13:42:12.570,2024-12-12 13:51:31.072,Lexington Ave & E 120 St,7652.04,Adam Clayton Powell Blvd & W 118 St,,40.8013066,-73.9398167,40.8,-73.95,member
521594,FC248DE4E31E12EA,electric_bike,2024-12-12 15:34:58.586,2024-12-12 15:39:47.501,Greenwich Ave & 8 Ave,6072.06,Washington Pl & 6 Ave,,40.7390169121,-74.0026376103,40.73,-74.0,member
521899,114A71C3B6C6FD62,electric_bike,2024-12-14 08:58:34.241,2024-12-14 09:07:02.891,Vesey St & Church St,5216.06,Fulton St & Broadway,,40.71221958009051,-74.01047229766846,40.71,-74.01,member
522551,1449A1CE9100B19F,electric_bike,2024-12-12 15:03:50.568,2024-12-12 15:09:29.513,E 17 St & Broadway,5980.10,Washington Pl & 6 Ave,,40.737006,-73.990134,40.73,-74.0,member
522618,EDCEE67916FEBBB6,electric_bike,2024-12-04 03:01:04.095,2024-12-04 03:02:49.713,Park Pl & Church St,5288.08,Fulton St & Broadway,,40.71334184275907,-74.00935515761375,40.71,-74.01,member
523460,8167453D12D5EE84,electric_bike,2024-12-12 12:32:55.677,2024-12-12 12:48:17.522,Fulton St & Waverly Ave,4345.11,Flushing Ave & Vanderbilt Ave,,40.683238654603414,-73.96599590778351,40.7,-73.97,member
523541,3A0523FD10B1F11E,electric_bike,2024-12-12 14:08:13.979,2024-12-12 14:11:10.175,8 Ave & W 38 St,6526.05,W 45 St & 8 Ave,,40.75461,-73.99177,40.76,-73.99,casual
524591,07A43C3AB0FEDFAA,electric_bike,2024-12-12 13:44:03.574,2024-12-12 13:54:58.886,E 51 St & 1 Ave,6532.06,W 45 St & 8 Ave,,40.75455731,-73.96592976,40.76,-73.99,member
524731,7561C24F461673EE,electric_bike,2024-12-12 14:53:22.939,2024-12-12 14:57:14.557,E 9 St & 5 Ave,5872.10,Washington Pl & 6 Ave,,40.73275887045087,-73.99581670761108,40.73,-74.0,member
525231,0DD6CED3782D13FC,electric_bike,2024-12-12 14:54:30.119,2024-12-12 15:19:05.818,6 Ave & 12 St,3803.05,Washington Pl & 6 Ave,,40.6663181,-73.9854617,40.73,-74.0,member
525266,6D359DABE51605C6,electric_bike,2024-12-12 14:31:10.119,2024-12-12 14:41:00.033,E 33 St & 5 Ave,6322.01,W 45 St & 8 Ave,,40.74765947,-73.98490707,40.76,-73.99,member
525755,64F768CD8DE63430,electric_bike,2024-12-12 15:04:36.345,2024-12-12 15:09:10.753,Lafayette St & E 8 St,5788.13,Washington Pl & 6 Ave,,40.73020660529954,-73.99102628231049,40.73,-74.0,casual
526651,BA7E4CA302C1ACA6,electric_bike,2024-12-12 13:33:33.329,2024-12-12 14:30:20.196,8 Ave & W 38 St,6526.05,W 45 St & 8 Ave,,40.75461,-73.99177,40.76,-73.99,member
526846,CD1E87E21C339126,electric_bike,2024-12-12 14:45:47.404,2024-12-12 14:56:57.533,26 Ave & 2 St,7165.01,Steinway St & Broadway,,40.77684387,-73.93463418,40.76,-73.92,member
528471,D51597123041C920,electric_bike,2024-12-12 15:57:17.915,2024-12-12 15:59:16.856,W 42 St & 8 Ave,6602.05,W 45 St & 8 Ave,,40.7575699,-73.99098507,40.76,-73.99,member
528472,140B7D3ABFD53466,electric_bike,2024-12-12 13:35:17.070,2024-12-12 13:37:56.993,Washington Pl & Broadway,5755.01,Washington Pl & 6 Ave,,40.72903917,-73.99404649,40.73,-74.0,member
529724,CD97D6B6164F8996,electric_bike,2024-12-12 14:35:15.019,2024-12-12 14:45:12.456,5 Ave & E 87 St,7323.09,W 70 St & Amsterdam Ave,,40.78232260730881,-73.95987510681152,40.78,-73.98,member
529773,E2DCBD9F37B030F1,electric_bike,2024-12-12 14:41:46.690,2024-12-12 14:51:47.076,W Tremont Ave & Matthewson Rd,8428.04,Tiebout Ave & E Fordham Rd,,40.853827,-73.920765,40.86,-73.89,member
530749,D34781A218266C3E,electric_bike,2024-12-12 12:51:38.175,2024-12-12 12:57:03.435,Plaza St East & Flatbush Ave,4010.01,10 St & 7 Ave,,40.673134,-73.969106,40.67,-73.98,member
531665,D9F00FE8024F4750,electric_bike,2024-12-12 14:47:32.393,2024-12-12 15:07:18.013,Woodside Ave & Roosevelt Ave,6234.03,48 St & Skillman Ave,,40.74549,-73.90605,40.75,-73.92,casual
534645,07625AE90E4071E8,electric_bike,2024-12-12 13:07:48.321,2024-12-12 13:11:38.670,Roosevelt Ave & 104 St,6414.07,Van Cleef St & 108 St,,40.74984,-73.86156,40.74,-73.85,member
535215,C94B338BED277D46,electric_bike,2024-12-12 14:19:10.440,2024-12-12 14:34:44.928,Central Park S & Grand Army Plaza,6839.15,E 88 St & 1 Ave,,40.764555,-73.973473,40.78,-73.95,member
535874,A07D0184CC86913D,electric_bike,2024-12-12 15:42:43.675,2024-12-12 15:54:45.722,E 54 St & 1 Ave,6608.09,E 88 St & 1 Ave,,40.756265,-73.964179,40.78,-73.95,member
536634,7244A184AAF2F58C,electric_bike,2024-12-12 13:30:06.574,2024-12-12 13:44:46.649,Kosciuszko St & Tompkins Ave,4553.04,Carlton Ave & Park Ave,,40.69128258,-73.9452416,40.7,-73.97,member
536920,EDFFCDBDEA3CFB40,electric_bike,2024-12-12 15:14:07.821,2024-12-12 15:17:38.019,West End Ave & W 60 St,7059.08,W 70 St & Amsterdam Ave,,40.77237,-73.99005,40.78,-73.98,member
536963,0995A5ECDAB92C1E,electric_bike,2024-12-12 15:04:15.421,2024-12-12 15:30:30.315,94 St & 57 Ave,5920.03,Ditmars Blvd & 48 St,,40.73628,-73.86752,40.77,-73.9,casual
537709,70BC9CC357815F83,electric_bike,2024-12-12 15:09:47.429,2024-12-12 15:19:08.887,Queens Plaza North & Crescent St,6429.01,48 St & Skillman Ave,,40.75110165,-73.94073717,40.75,-73.92,member
538004,CA96CF152A81B272,electric_bike,2024-12-12 14:14:11.934,2024-12-12 14:23:53.074,Columbus Ave & W 95 St,7520.07,W 70 St & Amsterdam Ave,,40.7919557,-73.968087,40.78,-73.98,member
538631,86D0D7928A5255BB,electric_bike,2024-12-12 12:46:29.683,2024-12-12 12:55:21.548,Washington Ave & Park Pl,4116.09,Carlton Ave & Park Ave,,40.675832,-73.963308,40.7,-73.97,member
539708,13F360889787A33F,electric_bike,2024-12-12 12:55:35.058,2024-12-12 13:08:02.913,Adam Clayton Powell Blvd & W 123 St,7704.04,E 88 St & 1 Ave,,40.8078316,-73.949373,40.78,-73.95,member
540450,4BE1DB3A5DECF07E,electric_bike,2024-12-12 15:16:28.461,2024-12-12 15:28:56.227,14 St & 5 Ave,3771.06,Caton Ave & St. Pauls Pl,,40.666287,-73.98895053,40.65,-73.96,member
540896,1199E96C1B15C39A,electric_bike,2024-12-12 13:10:44.936,2024-12-12 13:17:08.925,N 10 St & Berry St,5450.01,Kent St & McGuinness Blvd,,40.720253,-73.957082,40.73,-73.95,member
541841,9DBB42CA5E4FD1BA,electric_bike,2024-12-12 12:46:23.981,2024-12-12 12:58:08.189,Franklin St & Dupont St,5944.01,9 St & 44 Rd,,40.73564,-73.95866,40.75,-73.95,member
544267,53341A43C4B0D612,electric_bike,2024-12-12 14:20:19.981,2024-12-12 15:27:30.194,W 30 St & 10 Ave,6459.07,W 44 St & 11 Ave,,40.752694,-74.002353,40.76,-74.0,member
546983,285D409492639006,electric_bike,2024-12-01 16:13:22.123,2024-12-01 16:48:16.877,University Pl & E 14 St,5905.14,Stanton St & Chrystie St,,40.734814,-73.992085,40.72,-73.99,member
550748,C04A02439C050A71,electric_bike,2024-12-12 12:40:31.007,2024-12-12 12:48:48.020,Waterbury St & Stagg St,5099.02,Bedford Ave & Nassau Ave,,40.71019,-73.93734,40.72,-73.95,member
551887,F453CCC75B372FAB,electric_bike,2024-12-14 10:44:11.018,2024-12-14 10:47:48.452,5 St & 51 Ave,6137.04,9 St & 44 Rd,,40.7423737,-73.9566,40.75,-73.95,member
552427,E33C6341DD6B8E3D,electric_bike,2024-12-14 10:30:40.623,2024-12-14 10:42:17.724,35 St & Broadway,6750.16,9 St & 44 Rd,,40.760339,-73.9222427,40.75,-73.95,casual
554140,3BF9EE0030793227,electric_bike,2024-12-12 14:08:00.343,2024-12-12 15:06:55.465,6 Ave & 21 St,3628.11,4 Ave & 17 St,,40.66016,-73.990974,40.67,-73.99,member
559363,37F4121FF6A2CEA9,electric_bike,2024-12-12 18:47:42.151,2024-12-12 18:58:04.339,E 15 St & 3 Ave,5863.07,Hudson St & W 13 St,,40.734232,-73.986923,40.74,-74.01,member
560220,F0C31742D6D5F3DE,electric_bike,2024-12-12 15:37:01.672,2024-12-12 15:41:11.113,50 Ave & 65 St,5956.05,65 St & Broadway,,40.73707,-73.90077,40.75,-73.9,member
561543,43EF358A7E818CD6,electric_bike,2024-12-12 11:53:32.972,2024-12-12 13:53:43.087,Stanton St & Norfolk St,5445.07,E 17 St & 2 Ave,,40.720747,-73.986274,40.73,-73.98,casual
566513,8EDD2E39C8AC547B,electric_bike,2024-12-12 13:23:54.332,2024-12-12 13:47:17.906,E 55 St & 2 Ave,6650.07,E 17 St & 2 Ave,,40.75797322,-73.96603308,40.73,-73.98,member
569195,0C4E9DE89BFED664,electric_bike,2024-12-12 14:30:53.236,2024-12-12 14:37:46.543,E 33 St & 5 Ave,6322.01,E 17 St & 2 Ave,,40.74765947,-73.98490707,40.73,-73.98,casual
570745,56D0C757070679D8,electric_bike,2024-12-12 13:14:48.849,2024-12-12 13:18:31.944,Adam Clayton Powell Blvd & W 123 St,7704.04,Adam Clayton Powell Blvd & W 138 St,,40.8078316,-73.949373,40.82,-73.94,member
571705,1214C3A9EDECB45A,electric_bike,2024-12-12 14:21:55.378,2024-12-12 14:27:02.783,Adam Clayton Powell Blvd & W 132 St,7814.01,W 148 St & Amsterdam Ave,,40.813539,-73.94521,40.83,-73.95,member
574299,5BBF0F75161E8014,electric_bike,2024-12-12 14:07:36.911,2024-12-12 14:35:51.741,W 48 St &  Rockefeller Plaza,6626.11,Amsterdam Ave & W 131 St,,40.75776935448309,-73.97929430007935,40.82,-73.95,member
574444,FF64E24DD7E771FF,electric_bike,2024-12-12 14:02:07.485,2024-12-12 14:09:14.659,43 St & 23 Ave,7009.06,23 Ave & 31 St,,40.769673,-73.906018,40.77,-73.91,member
574462,D9C980E0A763F394,electric_bike,2024-12-12 13:33:40.046,2024-12-12 13:47:37.676,Pearl St & York St,4895.15,Bergen St & 4 Ave,,40.70140463410644,-73.98768022656441,40.68,-73.98,casual
579700,B5BA29F9D61DC142,electric_bike,2024-12-12 14:59:37.821,2024-12-12 15:09:37.731,Carroll St & 6 Ave,4019.06,17 St & 5 Ave,,40.6740886,-73.9787282,40.66,-73.99,member
580590,0CBD4AFD762F7CD6,electric_bike,2024-12-12 15:54:35.793,2024-12-12 15:56:36.121,Frederick Douglass Blvd & W 139 St,7876.07,St Nicholas Ave & W 137 St,,40.81900581806558,-73.94476890563965,40.82,-73.95,casual
582887,F7C8E543BA846843,electric_bike,2024-12-12 13:19:18.833,2024-12-12 13:22:00.959,Adelphi St & Myrtle Ave,4620.02,DeKalb Ave & S Portland Ave,,40.69308257,-73.97178913,40.69,-73.98,member
583192,76494DE9879437DD,electric_bike,2024-12-12 12:46:10.063,2024-12-12 12:51:19.478,Madison St & Forest Ave,5025.02,Metropolitan Ave & Flushing Ave,,40.70555,-73.90245,40.71,-73.92,member
584310,94BF1A5605DAD44F,electric_bike,2024-12-12 14:14:44.143,2024-12-12 15:03:12.675,St Mary's St & Jackson Ave,7737.06,E Mosholu Pkwy & E 204 St,,40.808891,-73.91081,40.87,-73.88,member
592132,7C1CFF22CDD50107,electric_bike,2024-12-12 15:23:51.583,2024-12-12 15:35:13.969,W 4 St & 7 Ave S,5880.02,W 46 St & 11 Ave,,40.73401143,-74.00293877,40.76,-74.0,member
605561,EAA6A7FC2168F3C2,electric_bike,2024-12-12 13:45:52.382,2024-12-12 13:59:05.070,3 Ave & E 62 St,6830.04,W 46 St & 11 Ave,,40.76313,-73.96527,40.76,-74.0,member
605598,1703AE3084FDA693,electric_bike,2024-12-12 14:50:57.632,2024-12-12 15:01:20.015,W 40 St & 7 Ave,6560.14,10 Ave & W 14 St,,40.754818,-73.988154,40.74,-74.01,member
609653,C1DD921CC10A5E13,electric_bike,2024-12-12 16:06:43.112,2024-12-12 16:16:53.058,Allen St & Stanton St,5484.09,E 33 St & 1 Ave,,40.722055,-73.989111,40.74,-73.97,member
609727,8C5D002A88EA85E2,electric_bike,2024-12-12 14:50:15.946,2024-12-12 14:59:07.992,W 31 St & 7 Ave,6331.01,E 33 St & 1 Ave,,40.749156,-73.9916,40.74,-73.97,casual
610109,A61AFAD6B60C870E,electric_bike,2024-12-12 13:43:46.933,2024-12-12 14:37:53.658,Park Ave & E 42 St,6432.09,E 33 St & 1 Ave,,40.751873,-73.977706,40.74,-73.97,casual
610697,CE6A47E854CD4F03,electric_bike,2024-12-12 14:17:29.690,2024-12-12 14:24:34.461,Grand Concourse & E 144 St,7845.06,Park Ave & E 162 St,,40.816576,-73.927987,40.83,-73.92,member
610972,811C8437AB5B8682,electric_bike,2024-12-12 16:01:26.538,2024-12-12 17:10:15.148,E 24 St & Park Ave S,6131.1,E 33 St & 1 Ave,,40.74096374,-73.98602213,40.74,-73.97,member
612012,8083F81F939EC7FC,electric_bike,2024-12-12 16:34:03.853,2024-12-12 16:54:50.724,W 51 St & 7 Ave,6779.07,E 33 St & 1 Ave,,40.76167,-73.98256,40.74,-73.97,member
612518,4D7E95FC368A3178,electric_bike,2024-12-12 12:54:54.253,2024-12-12 13:01:57.299,Throop Ave & Myrtle Ave,4697.01,Lafayette Ave & St James Pl,,40.69622937,-73.94371094,40.69,-73.96,member
613007,5997BB9F000E48CB,electric_bike,2024-12-12 14:59:26.065,2024-12-12 15:06:36.389,Westchester Ave & Jackson Ave,7853.01,Lincoln Ave & E 138 St,,40.816124,-73.908116,40.81,-73.93,member
613593,F43B178E4ADA0A17,electric_bike,2024-12-12 14:44:58.849,2024-12-12 14:53:04.819,W 31 St & 7 Ave,6331.01,E 33 St & 1 Ave,,40.749156,-73.9916,40.74,-73.97,member
613610,EC9A4719D5C9DC19,electric_bike,2024-12-12 16:13:14.870,2024-12-12 17:03:15.657,W 31 St & 7 Ave,6331.01,E 33 St & 1 Ave,,40.749156,-73.9916,40.74,-73.97,member
614601,596D2DB1EAB9574B,electric_bike,2024-12-12 14:31:01.052,2024-12-12 14:39:48.228,W 36 St & 7 Ave,6483.06,E 33 St & 1 Ave,,40.752149,-73.989539,40.74,-73.97,casual
614878,33BCBA70C796757D,electric_bike,2024-12-12 18:01:16.953,2024-12-12 18:05:22.892,E 40 St & Park Ave,6432.11,E 33 St & 1 Ave,,40.750756,-73.978326,40.74,-73.97,member
615461,D51C5B9639E4B41A,electric_bike,2024-12-12 13:16:42.454,2024-12-12 13:20:08.456,W 56 St & 8 Ave,6884.03,W 53 St & 10 Ave,,40.765959181657976,-73.98313522338867,40.77,-73.99,member
615637,44D8918D1B2484CE,electric_bike,2024-12-12 13:46:00.462,2024-12-12 13:50:39.849,Broadway & 74 St,6332.10,86 St & 35 Ave,,40.74653,-73.89121,40.75,-73.88,member
616679,584D8AD72A42F36B,electric_bike,2024-12-12 15:18:08.776,2024-12-12 15:22:39.326,Park Ave & E 41 St,6432.08,E 33 St & 1 Ave,,40.751581,-73.97791,40.74,-73.97,member
617449,B05697E301AED2E5,electric_bike,2024-12-12 14:39:24.387,2024-12-12 14:53:42.588,W 25 St & 6 Ave,6215.04,W 53 St & 10 Ave,,40.74395411,-73.99144871,40.77,-73.99,member
617596,DDB02B80753741F0,electric_bike,2024-12-12 15:49:22.972,2024-12-12 16:07:40.608,Broadway & W 53 St,6779.05,W 53 St & 10 Ave,,40.76344058,-73.98268129,40.77,-73.99,member
617956,57FE0C0179A4F63D,electric_bike,2024-12-12 15:25:26.486,2024-12-12 15:31:17.089,72 St & Broadway,6258.02,86 St & 35 Ave,,40.74751,-73.89372,40.75,-73.88,member
618077,3268EAD825AAB032,electric_bike,2024-12-12 15:21:09.232,2024-12-12 15:27:08.391,Nassau St & Duffield St,4781.05,Atlantic Ave & Fort Greene Pl,,40.698477,-73.98384,40.68,-73.98,member
618331,A9EC177C90B6A2AB,electric_bike,2024-12-12 17:36:40.890,2024-12-12 17:45:32.334,E 56 St & 3 Ave,6691.11,E 33 St & 1 Ave,,40.75934501,-73.96759673,40.74,-73.97,member
620128,0E415BA75929B403,electric_bike,2024-12-12 12:56:53.051,2024-12-12 13:53:39.728,Adam Clayton Powell Blvd & W 126 St,7738.04,Lincoln Ave & E 138 St,,40.809495347779475,-73.94776493310928,40.81,-73.93,member
620859,7269F3B767DDCD61,electric_bike,2024-12-12 16:00:59.445,2024-12-12 16:05:59.661,9 Ave & W 45 St,6717.06,W 53 St & 10 Ave,,40.76019252,-73.9912551,40.77,-73.99,member
621468,3DAF8F9D1F3E2735,electric_bike,2024-12-12 13:35:18.258,2024-12-12 13:41:56.825,W 35 St & 9 Ave,6569.09,W 53 St & 10 Ave,,40.75414519263519,-73.9960889518261,40.77,-73.99,member
622454,31F0F63E1EBBACDF,electric_bike,2024-12-12 16:22:45.055,2024-12-12 16:44:23.089,Old Slip & South St,4993.13,E 33 St & 1 Ave,,40.70336686695866,-74.007867872715,40.74,-73.97,member
622591,79F5173575B99F40,electric_bike,2024-12-12 13:18:19.332,2024-12-12 13:22:37.318,E 44 St & 2 Ave,6422.09,E 33 St & 1 Ave,,40.75118387463277,-73.97138714790344,40.74,-73.97,casual
622782,729F058055E5F3A1,electric_bike,2024-12-12 13:36:54.164,2024-12-12 13:42:00.104,Hanson Pl & Ashland Pl,4395.07,Lafayette Ave & St James Pl,,40.68506807308177,-73.97790759801863,40.69,-73.96,member
623318,20BBE27E8C59E8F8,electric_bike,2024-12-12 14:20:01.358,2024-12-12 14:29:24.572,St Nicholas Ave & W 134 St,7837.30,Lincoln Ave & E 138 St,,40.816234,-73.948222,40.81,-73.93,member
623767,A1251FAC7EEB9FBD,electric_bike,2024-12-12 13:38:42.198,2024-12-12 14:02:16.291,Cortelyou Rd & Stratford Rd,2898.01,Lafayette Ave & St James Pl,,40.63966,-73.96807,40.69,-73.96,member
624075,5BA21FE54B328C78,electric_bike,2024-12-12 13:06:48.094,2024-12-12 13:10:57.306,Broadway & W 58 St,6948.10,W 53 St & 10 Ave,,40.76695317,-73.98169333,40.77,-73.99,member
624690,2B6F115003798C82,electric_bike,2024-12-12 16:40:44.325,2024-12-12 16:46:47.334,Broadway & W 38 St,6560.15,E 33 St & 1 Ave,,40.7529728216068,-73.98734897375107,40.74,-73.97,member
625933,8D5326E41419A326,electric_bike,2024-12-12 15:22:44.684,2024-12-12 15:49:30.280,Cadman Plaza E & Tillary St,4677.01,W 53 St & 10 Ave,,40.69597683,-73.99014892,40.77,-73.99,member
626162,FC8C98AB3CE07312,electric_bike,2024-12-12 17:17:29.589,2024-12-12 17:33:41.746,W 52 St & 6 Ave,6740.01,E 33 St & 1 Ave,,40.76132983124814,-73.97982001304626,40.74,-73.97,member
626417,0334DFA2E1494161,electric_bike,2024-12-12 13:24:44.033,2024-12-12 13:36:09.639,Johnson St & Gold St,4668.08,Lafayette Ave & St James Pl,,40.69474881,-73.98362464,40.69,-73.96,member
626933,DEE684A8301E477B,electric_bike,2024-12-12 14:31:40.045,2024-12-12 14:34:02.406,St Marks Pl & 1 Ave,5626.13,E 11 St & 3 Ave,,40.72779126,-73.98564945,40.73,-73.99,member
627237,F96AD4A289857BA5,electric_bike,2024-12-04 09:43:43.008,2024-12-04 09:51:26.738,E 44 St & Lexington Ave,6464.09,W 51 St & 6 Ave,,40.752643,-73.974996,40.76,-73.98,member
627487,9D5CEA641E3921CB,electric_bike,2024-12-13 18:16:49.061,2024-12-13 21:33:41.193,8 Ave & W 38 St,6526.05,Broadway & W 36 St,,40.75461,-73.99177,40.75,-73.99,member
627616,6A4990C03B87CDD8,electric_bike,2024-12-12 13:41:47.527,2024-12-12 13:49:59.796,8 Ave & W 38 St,6526.05,E 33 St & 1 Ave,,40.75461,-73.99177,40.74,-73.97,member
629686,0DB0D31ACE36AF6E,electric_bike,2024-12-12 12:54:03.778,2024-12-12 12:59:13.462,Carroll St & 5 Ave,4060.09,6 Ave & 9 St,,40.6751622,-73.9814832,40.67,-73.98,member
630438,B8B19E1DBBF2D863,electric_bike,2024-12-12 14:56:28.837,2024-12-12 15:01:16.573,Prospect Pl & 6 Ave,4166.08,Underhill Ave & Pacific St,,40.6793307,-73.97519523,40.68,-73.96,member
630467,9B9BE9A226841ACC,electric_bike,2024-12-14 10:31:57.744,2024-12-14 10:39:13.726,E 11 St & Ave B,5659.11,E 15 St & 3 Ave,,40.72746420692392,-73.97950418293476,40.73,-73.99,member
630481,9523AF7F5566FB98,electric_bike,2024-12-14 10:10:27.917,2024-12-14 10:24:58.714,W 54 St & 6 Ave,6771.13,E 15 St & 3 Ave,,40.761865,-73.977242,40.73,-73.99,member
631362,9A922B8E8A439223,electric_bike,2024-12-12 14:29:33.395,2024-12-12 14:31:57.183,E 76 St & Park Ave,7128.08,Madison Ave & E 82 St,,40.773763,-73.96222088,40.78,-73.96,member
631482,C5B85C6EAE85E0C6,electric_bike,2024-12-07 02:53:08.596,2024-12-07 03:26:09.482,Powers St & Olive St,5210.01,44 St & Greenpoint Ave,,40.71323,-73.93894,40.74,-73.92,member
631520,63292ADD547E5986,electric_bike,2024-12-14 09:35:44.981,2024-12-14 09:38:03.163,E 20 St & Park Ave,6055.08,E 15 St & 3 Ave,,40.73827428,-73.98751968,40.73,-73.99,member
631591,5028A809A1163D91,electric_bike,2024-12-14 10:35:19.939,2024-12-14 10:47:59.280,E 58 St & 1 Ave (NE Corner),6682.03,E 15 St & 3 Ave,,40.75892386377695,-73.96226227283478,40.73,-73.99,member
631938,1B1D51C0121E9A1F,electric_bike,2024-12-14 12:40:29.691,2024-12-14 13:28:22.221,W 26 St & 10 Ave,6382.05,E 15 St & 3 Ave,,40.749717753,-74.002950346,40.73,-73.99,member
632143,A35849D05F45E469,electric_bike,2024-12-12 14:12:36.025,2024-12-12 14:21:51.333,Carroll St & 5 Ave,4060.09,Underhill Ave & Pacific St,,40.6751622,-73.9814832,40.68,-73.96,member
632201,B8A59D80CD6FD367,electric_bike,2024-12-12 14:33:58.573,2024-12-12 14:40:23.022,E 74 St & 1 Ave,6953.08,Madison Ave & E 82 St,,40.7689738,-73.95482273,40.78,-73.96,casual
632290,8333C768443AFFE2,electric_bike,2024-12-12 13:07:23.762,2024-12-12 13:12:50.275,Fulton St & Adams St,4637.06,Clinton St & Union St,,40.692418292578466,-73.98949474096298,40.68,-74.0,member
632485,498E48BDD19DA3A3,electric_bike,2024-12-12 13:44:51.324,2024-12-12 13:56:25.930,16 St & 4 Ave,3811.05,Underhill Ave & Pacific St,,40.666197,-73.992466,40.68,-73.96,member
632899,14971762F0B97C31,electric_bike,2024-12-14 14:24:54.594,2024-12-14 14:39:12.800,Mercer St & Bleecker St,5679.05,E 15 St & 3 Ave,,40.72706363348306,-73.99662137031554,40.73,-73.99,member
633001,95250C2DB8879602,electric_bike,2024-12-03 06:54:20.794,2024-12-03 07:03:18.402,Melrose Ave & E 150 St,7879.01,2 Ave & E 125 St,,40.816827,-73.917338,40.8,-73.93,member
634477,2FBAF73191190B8A,electric_bike,2024-12-12 15:36:36.093,2024-12-12 15:45:39.097,Central Park S & Grand Army Plaza,6839.15,E 84 St & Park Ave,,40.764555,-73.973473,40.78,-73.96,member
634849,D6BADDE1DAC9A881,electric_bike,2024-12-14 15:50:52.850,2024-12-14 15:57:25.430,Allen St & Stanton St,5484.09,E 15 St & 3 Ave,,40.722055,-73.989111,40.73,-73.99,member
636350,57248F0CC3641F47,electric_bike,2024-12-06 19:17:25.023,2024-12-06 19:26:12.200,21 St & 43 Ave,6395.01,44 St & Greenpoint Ave,,40.75052534,-73.94594845,40.74,-73.92,member
636995,F6F1982BDA597F63,electric_bike,2024-12-12 14:17:46.835,2024-12-12 14:36:32.036,Clermont Ave & Lafayette Ave,4461.01,Church Ave & McDonald Ave,,40.68764484,-73.96968902,40.64,-73.98,member
637510,3B8D0E5EBBC618EB,electric_bike,2024-12-06 17:41:58.824,2024-12-06 17:52:38.557,5 St & 51 Ave,6137.04,44 St & Greenpoint Ave,,40.7423737,-73.9566,40.74,-73.92,member
638023,36DCA522220C2AF0,electric_bike,2024-12-12 13:40:00.095,2024-12-12 13:53:12.053,W 41 St & 8 Ave,6602.03,Madison Ave & E 82 St,,40.75640548,-73.9900262,40.78,-73.96,member
638052,15D1A7486A67BF63,electric_bike,2024-12-12 13:12:43.514,2024-12-12 13:18:23.090,Prospect Park SW & Vanderbilt St,3457.03,6 Ave & 9 St,,40.65482,-73.973217,40.67,-73.98,member
638525,E2A7BD9607684A25,electric_bike,2024-12-12 13:47:53.413,2024-12-12 13:53:12.987,Commerce St & Van Brunt St,4243.01,Clinton St & Union St,,40.6812117,-74.00860912,40.68,-74.0,member
639169,BAD61230A69235E0,electric_bike,2024-12-07 08:43:14.395,2024-12-07 08:54:58.196,59 St & 59 Rd,5401.03,44 St & Greenpoint Ave,,40.71790852734058,-73.908454477787,40.74,-73.92,casual
639505,72DBFEC67A74CF20,electric_bike,2024-12-12 13:17:42.021,2024-12-12 13:41:41.653,Lenox Ave & W 111 St,7602.05,Madison Ave & E 120 St,,40.7987859,-73.9523,40.8,-73.94,member
640299,BD69E5A1ABF91CA3,electric_bike,2024-12-12 13:49:46.544,2024-12-12 14:13:39.695,Prospect Park SW & Vanderbilt St,3457.03,6 Ave & 9 St,,40.65482,-73.973217,40.67,-73.98,member
641123,C68DB47FFA206996,electric_bike,2024-12-14 10:02:12.891,2024-12-14 10:07:27.596,Bleecker St & Crosby St,5679.08,E 15 St & 3 Ave,,40.72615604980408,-73.99510189890862,40.73,-73.99,member
641147,FA2F9D8BA9DCE757,electric_bike,2024-12-12 13:51:45.435,2024-12-12 13:59:45.171,Amsterdam Ave & W 82 St,7360.10,E 84 St & Park Ave,,40.78524672,-73.97667321,40.78,-73.96,member
641203,889B477D82C6C232,electric_bike,2024-12-14 11:59:49.170,2024-12-14 12:06:32.335,E 6 St & Ave D,5506.14,E 15 St & 3 Ave,,40.72228087,-73.97668709,40.73,-73.99,member
641211,63AD9410C6E198D4,electric_bike,2024-12-12 12:40:38.842,2024-12-12 12:53:46.668,Brooklyn Ave & Snyder Ave,3278.07,Church Ave & McDonald Ave,,40.64915,-73.94368,40.64,-73.98,member
641317,2A8ACDC42153F3B7,electric_bike,2024-12-14 12:00:00.238,2024-12-14 12:06:06.844,E 6 St & Ave D,5506.14,E 15 St & 3 Ave,,40.72228087,-73.97668709,40.73,-73.99,member
646906,26F23232DE2296C8,electric_bike,2024-12-12 13:26:13.802,2024-12-12 13:44:08.243,Jay St & York St,4895.09,Nassau Ave & Newell St,,40.70140317257725,-73.98672670125961,40.72,-73.95,member
646915,339FAB11660F9993,electric_bike,2024-12-12 14:36:41.132,2024-12-12 14:40:00.504,Water St & Gouverneur Ln,4993.15,St James Pl & Pearl St,,40.70469667894968,-74.00803416967392,40.71,-74.0,member
647021,161E848F7FB6D39C,electric_bike,2024-12-08 12:13:48.414,2024-12-08 12:53:51.824,E 103 St & 2 Ave,7436.16,1 Ave & E 118 St,,40.78864,-73.9436,40.8,-73.93,member
